observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2014,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1885667100000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,8166661522675,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4650412082728,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4394834400000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,16496466310553,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,161820361000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,229382360846,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,102933703850,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,166117264030,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2964753751558,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,3321469356627,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5510310163488,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,138619023173,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,9685304524400,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4515804000000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,255928300000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,9403564349831,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1490743800000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,6768487402795,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,50226253835,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,248217284671,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4439598914574,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,956206060819,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2014,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,218701200000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5249756400000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,179594100000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1957231500000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,3429509406861,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2211181100000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,478141801928,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,9217731468741,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4371447113477,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1037723202921,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2185251700000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,9139230257565,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5125640460769,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4799390400000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,17791379296737,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,181290500000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,232345346980,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,135094000000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,184006700891,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,3142499506008,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,3551018200000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,6156415569260,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,154067213522,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,10726779671180,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5058487900000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,295334600000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,10117896646592,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1614389100000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,7180816287675,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,54772169823,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,265485692367,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4948030227673,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,983667469665,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2015,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,225739628610,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,6042286195320,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,185091600000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2279588200000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,3716017901543,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2251629900000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,550538531415,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,10290097408126,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4955041086166,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1142394070892,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2066128000000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,10451681035316,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5619936112846,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5410675100000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,19662245795944,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,195306700000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,251173637408,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,151388569608,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,195239493960,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,3285495029936,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,3900874400000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,6814822561100,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,180339425713,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,11765000314160,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5779020551910,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,359377300000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,11378079408070,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1771630000000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,7972999486068,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,60317348894,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,292750780484,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5508037023981,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1171679524321,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2016,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,266165379070,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,6844158700000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,199021200000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2543823600000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,4210514998696,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,2628017500000,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,629763135943,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,11671555792688,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,5614241711553,INR,CurrentPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_Nominal,1256336375179,INR,CurrentPrice_WithBaseYear2011_12,P1Y
